shipment_id,shipment_category,origin_city,destination_city,distance_km,transport_mode,weight_kg,volume_m3,delivery_time_days,cost_SAR,fuel_cost_SAR,carrier_type,delivery_status,pickup_datetime,dropoff_datetime,num_packages,customer_type
SH002499,electronics,Riyadh,Khobar,226.7,motorbike,69.15,0.18,1,247.24,88.57,postal_service,on_time,2023-08-20 21:06:11,2023-08-22 00:06:11,1,B2B
SH002500,electronics,Tabuk,Tabuk,24.4,cargo_van,61.91,0.29,1,110.11,54.14,3PL,on_time,2023-06-10 08:53:43,2023-06-11 11:53:43,2,retail
SH002501,furniture,Riyadh,Dammam,262.7,heavy_truck,295.22,0.86,1,760.96,292.16,private_courier,on_time,2024-10-11 05:30:39,2024-10-12 10:30:39,4,B2C
SH002502,livestock,Makkah,Abha,213.1,small_van,98.97,0.26,1,333.94,173.29,private_courier,in_transit,2023-03-31 05:33:37,2023-04-01 10:33:37,6,B2B
SH002503,building_materials,Tabuk,Tabuk,3.8,cargo_van,285.9,0.89,1,35.93,18.97,in_house,on_time,2025-06-27 02:03:30,2025-06-28 03:03:30,6,B2B
SH002504,electronics,Jeddah,Riyadh,63.5,refrigerated_truck,106.0,0.28,1,303.95,133.82,3PL,on_time,2025-07-18 07:04:12,2025-07-19 08:04:12,1,wholesale
SH002505,food,Tabuk,Makkah,117.3,medium_truck,136.04,0.4,1,315.46,150.55,private_courier,in_transit,2023-09-05 04:28:26,2023-09-06 12:28:26,2,B2B
SH002506,food,Riyadh,Makkah,311.1,small_van,38.1,0.1,1,418.55,224.35,postal_service,on_time,2023-04-14 21:29:53,2023-04-16 03:29:53,3,wholesale
SH002507,electronics,Dammam,Jazan,396.4,motorbike,22.04,0.08,1,411.4,236.68,3PL,in_transit,2023-07-04 02:34:33,2023-07-05 08:34:33,2,wholesale
SH002508,general_goods,Hail,Riyadh,309.4,cargo_van,111.88,0.33,1,516.95,278.49,in_house,delayed,2025-05-15 13:10:39,2025-05-16 18:10:39,7,wholesale
SH002509,livestock,Tabuk,Riyadh,269.8,medium_truck,159.27,0.41,1,708.99,460.69,3PL,on_time,2024-09-04 01:25:48,2024-09-05 03:25:48,5,B2C
SH002510,livestock,Madinah,Madinah,43.9,motorbike,127.4,0.67,1,65.07,28.08,postal_service,on_time,2025-06-21 21:12:38,2025-06-23 01:12:38,2,retail
SH002511,cars,Riyadh,Tabuk,197.0,medium_truck,1561.79,6.38,1,579.85,262.77,in_house,on_time,2023-11-02 00:21:11,2023-11-03 04:21:11,3,B2B
SH002512,furniture,Jazan,Abha,245.2,cargo_van,541.21,1.61,1,486.28,206.01,private_courier,on_time,2024-04-14 14:35:35,2024-04-15 20:35:35,2,B2B
SH002513,building_materials,Khobar,Dammam,315.5,small_van,592.36,1.73,1,424.38,229.84,in_house,delayed,2023-07-29 05:35:36,2023-07-30 11:35:36,1,B2C
SH002514,food,Makkah,Dammam,183.3,cargo_van,62.93,0.35,1,363.91,210.79,3PL,delayed,2024-09-30 08:47:30,2024-10-01 10:47:30,6,retail
SH002515,auto_parts,Makkah,Dammam,235.5,motorbike,138.72,0.72,1,255.21,90.56,private_courier,on_time,2025-04-09 05:32:29,2025-04-10 12:32:29,6,B2C
SH002516,livestock,Dammam,Khobar,322.0,refrigerated_truck,330.94,1.61,1,1185.17,499.72,postal_service,on_time,2023-05-12 11:26:09,2023-05-13 17:26:09,1,retail
SH002517,furniture,Khobar,Hail,461.2,cargo_van,345.93,1.32,1,841.96,461.17,3PL,on_time,2023-07-28 03:03:29,2023-07-29 07:03:29,4,wholesale
SH002518,electronics,Madinah,Riyadh,146.8,cargo_van,94.46,0.26,1,305.89,185.71,3PL,on_time,2023-12-16 09:21:31,2023-12-17 12:21:31,3,retail
SH002519,furniture,Riyadh,Khobar,169.3,motorbike,49.5,0.14,1,193.17,120.08,private_courier,in_transit,2024-07-22 07:39:56,2024-07-23 15:39:56,3,wholesale
SH002520,livestock,Riyadh,Madinah,713.3,refrigerated_truck,415.27,2.23,2,2503.23,1266.35,postal_service,in_transit,2024-07-28 10:57:15,2024-07-30 17:57:15,6,wholesale
SH002521,cars,Tabuk,Madinah,203.9,medium_truck,1838.55,5.52,1,562.15,211.91,in_house,on_time,2025-06-30 14:28:41,2025-07-01 18:28:41,4,retail
SH002522,furniture,Madinah,Khobar,234.6,medium_truck,318.97,1.82,1,572.11,331.56,postal_service,delayed,2025-05-26 15:17:15,2025-05-27 22:17:15,5,retail
SH002523,livestock,Abha,Jazan,543.4,heavy_truck,127.09,0.55,1,1632.59,889.06,in_house,on_time,2023-04-09 18:30:50,2023-04-11 00:30:50,3,B2B
SH002524,cars,Dammam,Jeddah,177.8,small_van,1337.78,5.28,1,296.29,134.84,postal_service,delayed,2024-03-19 14:06:07,2024-03-20 19:06:07,6,B2C
SH002525,general_goods,Jazan,Madinah,333.3,heavy_truck,148.51,0.52,1,857.18,437.89,postal_service,on_time,2025-02-28 05:18:42,2025-03-01 06:18:42,5,retail
SH002526,electronics,Abha,Jazan,219.2,small_van,113.84,0.41,1,320.7,187.24,postal_service,in_transit,2024-07-30 15:55:28,2024-07-31 21:55:28,5,wholesale
SH002527,cars,Tabuk,Dammam,165.8,motorbike,1726.13,4.55,1,224.7,115.07,3PL,in_transit,2023-01-22 01:02:25,2023-01-23 08:02:25,5,retail
SH002528,electronics,Khobar,Madinah,112.1,refrigerated_truck,36.04,0.17,1,433.75,167.03,private_courier,on_time,2024-02-17 17:49:51,2024-02-18 19:49:51,2,wholesale
SH002529,food,Makkah,Riyadh,84.7,refrigerated_truck,14.67,0.05,1,340.54,187.77,postal_service,in_transit,2025-10-07 18:33:18,2025-10-09 02:33:18,4,B2B
SH002530,furniture,Dammam,Abha,45.3,motorbike,416.93,1.35,1,51.2,19.51,postal_service,on_time,2024-05-07 00:43:56,2024-05-08 04:43:56,5,B2B
SH002531,general_goods,Tabuk,Jazan,174.9,medium_truck,19.11,0.06,1,385.57,225.55,3PL,on_time,2025-10-18 20:01:12,2025-10-20 03:01:12,3,B2B
SH002532,food,Riyadh,Riyadh,33.8,heavy_truck,82.53,0.23,1,167.73,100.67,private_courier,delayed,2025-02-09 00:22:47,2025-02-10 08:22:47,4,retail
SH002533,electronics,Dammam,Jeddah,263.5,motorbike,146.58,0.82,1,282.93,99.22,postal_service,in_transit,2025-05-02 19:33:43,2025-05-04 02:33:43,8,B2C
SH002534,cars,Madinah,Dammam,353.8,small_van,1537.34,4.25,1,565.72,278.95,postal_service,on_time,2025-10-19 01:50:14,2025-10-20 05:50:14,1,B2B
SH002535,livestock,Hail,Tabuk,126.6,cargo_van,358.97,2.2,1,276.66,152.79,postal_service,failed,2025-10-07 11:54:26,2025-10-08 18:54:26,5,B2C
SH002536,food,Tabuk,Khobar,199.7,refrigerated_truck,35.14,0.16,1,686.01,370.22,3PL,on_time,2025-10-03 19:05:46,2025-10-04 19:05:46,4,wholesale
SH002537,auto_parts,Dammam,Khobar,499.0,medium_truck,109.04,0.31,1,1160.29,437.27,in_house,on_time,2024-12-04 15:48:34,2024-12-05 17:48:34,2,wholesale
SH002538,livestock,Madinah,Abha,194.6,small_van,223.45,0.64,1,307.07,120.21,3PL,on_time,2024-12-28 01:26:41,2024-12-29 01:26:41,6,B2C
SH002539,cars,Riyadh,Riyadh,1.2,refrigerated_truck,1538.18,4.1,1,106.17,44.38,postal_service,on_time,2023-08-25 21:38:10,2023-08-27 04:38:10,4,B2C
SH002540,general_goods,Madinah,Madinah,29.9,refrigerated_truck,10.06,0.03,1,185.69,72.38,private_courier,on_time,2023-02-26 11:50:35,2023-02-27 11:50:35,4,B2B
SH002541,building_materials,Dammam,Dammam,27.8,motorbike,77.37,0.24,1,45.55,27.48,postal_service,on_time,2023-10-17 10:05:14,2023-10-18 15:05:14,6,wholesale
SH002542,furniture,Jeddah,Abha,279.3,motorbike,247.16,0.7,1,295.03,185.69,postal_service,in_transit,2023-12-19 04:19:48,2023-12-20 05:19:48,8,B2B
SH002543,livestock,Hail,Jeddah,334.2,medium_truck,407.47,1.51,1,864.56,461.45,3PL,on_time,2023-02-24 11:57:50,2023-02-25 14:57:50,5,B2C
SH002544,furniture,Abha,Jazan,220.5,cargo_van,399.44,1.86,1,408.91,185.14,postal_service,on_time,2023-08-28 12:02:57,2023-08-29 20:02:57,6,wholesale
SH002545,electronics,Riyadh,Jazan,258.2,refrigerated_truck,21.85,0.1,1,932.91,374.44,3PL,on_time,2025-06-13 04:25:33,2025-06-14 11:25:33,2,B2B
SH002546,auto_parts,Dammam,Madinah,139.4,heavy_truck,69.39,0.19,1,431.97,162.38,postal_service,on_time,2025-10-21 03:30:42,2025-10-22 06:30:42,5,B2B
SH002547,electronics,Dammam,Dammam,25.6,refrigerated_truck,140.2,0.41,1,158.47,58.82,in_house,on_time,2023-12-19 09:11:13,2023-12-20 12:11:13,4,B2B
SH002548,general_goods,Makkah,Madinah,133.9,medium_truck,142.88,0.4,1,326.35,163.2,3PL,on_time,2024-07-03 23:31:25,2024-07-05 02:31:25,5,B2B
SH002549,furniture,Abha,Abha,32.9,motorbike,145.21,0.53,1,46.57,23.67,postal_service,on_time,2023-02-23 23:53:16,2023-02-25 06:53:16,5,wholesale
SH002550,food,Riyadh,Hail,326.7,medium_truck,30.92,0.1,2,776.55,277.75,private_courier,delayed,2025-03-05 12:15:44,2025-03-07 14:15:44,4,wholesale
SH002551,building_materials,Jeddah,Hail,340.5,small_van,282.19,0.9,1,460.51,259.07,3PL,on_time,2024-08-15 01:40:03,2024-08-16 01:40:03,5,B2C
SH002552,general_goods,Tabuk,Jeddah,63.1,small_van,59.26,0.18,1,88.14,36.43,in_house,on_time,2023-06-04 23:56:39,2023-06-06 04:56:39,4,B2B
SH002553,electronics,Jeddah,Tabuk,320.6,refrigerated_truck,17.31,0.08,1,1125.99,570.4,in_house,on_time,2024-02-12 05:13:36,2024-02-13 13:13:36,2,retail
SH002554,livestock,Tabuk,Khobar,203.0,cargo_van,247.18,0.71,1,431.68,180.04,in_house,in_transit,2024-02-13 00:30:38,2024-02-14 02:30:38,6,B2B
SH002555,furniture,Khobar,Dammam,414.4,small_van,642.92,1.66,1,572.88,365.66,3PL,on_time,2025-02-28 16:58:12,2025-03-01 16:58:12,6,B2C
SH002556,cars,Makkah,Dammam,225.7,cargo_van,1829.31,5.62,1,479.99,288.48,3PL,delayed,2025-10-30 01:08:52,2025-10-31 03:08:52,6,B2B
SH002557,auto_parts,Abha,Riyadh,484.9,medium_truck,94.23,0.33,1,1121.74,593.07,3PL,delayed,2025-08-17 22:11:26,2025-08-19 03:11:26,2,B2B
SH002558,auto_parts,Riyadh,Abha,573.7,small_van,81.62,0.52,2,771.21,368.21,in_house,on_time,2024-01-16 00:55:06,2024-01-18 01:55:06,2,B2C
SH002559,general_goods,Makkah,Abha,256.2,refrigerated_truck,72.43,0.18,1,796.57,390.69,in_house,delayed,2024-03-04 09:48:46,2024-03-05 10:48:46,3,B2B
SH002560,general_goods,Tabuk,Madinah,375.0,small_van,56.37,0.25,2,489.19,208.76,postal_service,on_time,2023-07-09 13:24:32,2023-07-11 21:24:32,1,retail
SH002561,electronics,Riyadh,Jeddah,187.8,small_van,16.93,0.06,1,289.81,139.75,in_house,on_time,2023-09-29 02:22:57,2023-09-30 08:22:57,3,B2C
SH002562,cars,Abha,Khobar,117.8,heavy_truck,1858.17,11.16,1,434.75,186.55,in_house,on_time,2025-10-17 09:10:45,2025-10-18 14:10:45,4,wholesale
SH002563,food,Madinah,Makkah,212.9,medium_truck,44.03,0.2,1,542.54,248.52,private_courier,on_time,2024-07-15 14:53:40,2024-07-16 19:53:40,8,retail
SH002564,food,Dammam,Jeddah,215.4,cargo_van,9.2,0.04,2,408.12,143.63,private_courier,delayed,2024-10-27 01:26:07,2024-10-29 05:26:07,6,B2C
SH002565,food,Jazan,Madinah,53.0,cargo_van,79.92,0.44,1,122.46,43.31,in_house,on_time,2024-02-26 22:41:50,2024-02-27 22:41:50,3,B2C
SH002566,livestock,Jazan,Khobar,493.4,heavy_truck,397.88,1.15,1,1482.59,925.28,postal_service,on_time,2024-12-01 09:15:08,2024-12-02 17:15:08,4,wholesale
SH002567,auto_parts,Dammam,Riyadh,118.6,medium_truck,116.21,0.69,1,327.42,142.6,private_courier,on_time,2023-08-01 23:00:21,2023-08-02 23:00:21,7,retail
SH002568,electronics,Abha,Dammam,96.1,refrigerated_truck,12.41,0.04,1,408.48,254.13,private_courier,on_time,2023-04-21 11:34:11,2023-04-22 18:34:11,6,B2C
SH002569,electronics,Jeddah,Dammam,289.6,cargo_van,27.49,0.11,1,546.65,267.11,private_courier,on_time,2023-11-10 11:06:10,2023-11-11 14:06:10,1,wholesale
SH002570,livestock,Tabuk,Hail,313.8,heavy_truck,138.75,0.36,1,990.41,366.96,in_house,on_time,2024-09-22 16:09:35,2024-09-23 16:09:35,4,wholesale
SH002571,furniture,Jeddah,Dammam,664.5,medium_truck,226.04,0.83,2,1516.58,777.71,in_house,on_time,2025-01-21 16:04:58,2025-01-23 19:04:58,2,B2C
SH002572,electronics,Dammam,Tabuk,192.9,refrigerated_truck,20.92,0.05,1,716.7,288.42,in_house,in_transit,2023-02-13 23:47:07,2023-02-15 06:47:07,6,retail
SH002573,building_materials,Hail,Abha,248.2,cargo_van,255.31,0.86,1,459.17,277.45,3PL,on_time,2025-09-17 04:05:09,2025-09-18 07:05:09,2,retail
SH002574,furniture,Jeddah,Jazan,718.8,motorbike,175.87,0.65,2,720.59,444.07,in_house,in_transit,2024-05-25 19:08:12,2024-05-27 23:08:12,6,B2B
SH002575,general_goods,Hail,Jazan,249.9,refrigerated_truck,80.84,0.22,1,786.84,425.54,postal_service,on_time,2023-10-10 05:51:25,2023-10-11 08:51:25,4,B2C
SH002576,electronics,Riyadh,Dammam,62.0,motorbike,36.63,0.2,1,77.78,42.81,private_courier,on_time,2024-06-30 18:29:55,2024-07-01 18:29:55,5,retail
SH002577,building_materials,Abha,Makkah,248.8,cargo_van,292.2,0.82,1,471.49,226.3,in_house,on_time,2024-03-17 07:43:57,2024-03-18 14:43:57,4,B2C
SH002578,general_goods,Riyadh,Dammam,80.8,medium_truck,88.11,0.45,1,234.11,99.63,in_house,on_time,2024-09-06 14:38:54,2024-09-07 18:38:54,4,retail
SH002579,livestock,Tabuk,Abha,132.7,cargo_van,198.15,0.95,1,291.18,179.3,in_house,delayed,2025-07-10 07:50:36,2025-07-11 14:50:36,5,retail
SH002580,food,Abha,Khobar,109.7,medium_truck,98.28,0.26,1,303.04,148.57,postal_service,on_time,2024-10-24 17:56:04,2024-10-25 17:56:04,2,retail
SH002581,auto_parts,Riyadh,Riyadh,15.8,medium_truck,159.61,0.78,1,78.64,29.15,3PL,on_time,2024-07-02 08:55:04,2024-07-03 13:55:04,3,B2B
SH002582,building_materials,Khobar,Riyadh,552.9,heavy_truck,295.32,0.96,2,1465.09,779.5,in_house,delayed,2024-02-28 03:47:36,2024-03-01 09:47:36,6,B2B
SH002583,building_materials,Tabuk,Jeddah,196.6,motorbike,490.37,2.55,1,215.58,75.86,postal_service,on_time,2023-08-02 08:53:52,2023-08-03 14:53:52,3,B2B
SH002584,auto_parts,Khobar,Riyadh,162.6,refrigerated_truck,18.13,0.05,1,594.56,268.3,postal_service,delayed,2025-07-11 01:41:12,2025-07-12 08:41:12,1,B2C
SH002585,electronics,Madinah,Madinah,38.7,motorbike,38.06,0.2,1,73.52,43.33,3PL,delayed,2025-04-01 19:09:12,2025-04-02 21:09:12,5,wholesale
SH002586,livestock,Khobar,Abha,385.3,cargo_van,195.21,0.62,1,778.79,442.64,3PL,in_transit,2023-05-02 17:35:21,2023-05-03 22:35:21,5,retail
SH002587,auto_parts,Jazan,Abha,249.4,cargo_van,85.34,0.34,1,486.87,305.83,postal_service,on_time,2024-10-05 01:04:53,2024-10-06 07:04:53,6,B2B
SH002588,cars,Madinah,Makkah,257.0,cargo_van,1301.4,4.45,1,561.99,362.86,3PL,on_time,2024-04-22 12:23:15,2024-04-23 16:23:15,2,B2C
SH002589,cars,Jazan,Jeddah,332.2,medium_truck,1187.61,6.26,1,903.85,561.64,3PL,on_time,2025-08-01 15:47:09,2025-08-02 18:47:09,4,retail
SH002590,cars,Jazan,Tabuk,48.8,cargo_van,1348.01,3.98,1,121.57,76.06,3PL,on_time,2025-06-12 02:34:04,2025-06-13 06:34:04,8,wholesale
SH002591,cars,Riyadh,Hail,554.9,refrigerated_truck,1377.66,3.8,2,2052.96,936.38,3PL,on_time,2023-08-15 23:09:26,2023-08-18 02:09:26,7,B2C
SH002592,auto_parts,Hail,Abha,222.2,small_van,63.63,0.36,1,323.1,147.02,in_house,on_time,2023-12-06 11:15:00,2023-12-07 19:15:00,6,retail
SH002593,food,Khobar,Dammam,798.2,motorbike,87.46,0.39,2,805.56,521.72,private_courier,delayed,2025-06-06 00:40:55,2025-06-08 07:40:55,6,B2B
SH002594,general_goods,Dammam,Jeddah,89.9,medium_truck,103.81,0.38,1,227.9,131.9,private_courier,delayed,2025-01-13 23:48:41,2025-01-15 04:48:41,2,retail
SH002595,auto_parts,Khobar,Makkah,142.3,refrigerated_truck,115.01,0.6,1,537.2,347.33,in_house,on_time,2024-07-29 14:52:57,2024-07-30 19:52:57,5,wholesale
SH002596,electronics,Dammam,Riyadh,399.0,small_van,55.28,0.23,1,578.59,285.54,private_courier,delayed,2023-03-08 15:49:41,2023-03-09 19:49:41,4,retail
SH002597,livestock,Makkah,Abha,198.1,motorbike,135.71,0.49,1,238.57,132.52,3PL,on_time,2025-08-07 01:26:06,2025-08-08 04:26:06,6,B2C
SH002598,general_goods,Dammam,Madinah,285.7,motorbike,67.14,0.17,1,279.76,118.12,3PL,on_time,2023-06-28 08:00:26,2023-06-29 11:00:26,3,wholesale
SH002599,auto_parts,Abha,Madinah,86.3,heavy_truck,248.74,1.47,1,277.72,144.37,in_house,on_time,2023-10-23 15:26:31,2023-10-24 20:26:31,3,retail
SH002600,building_materials,Riyadh,Hail,239.3,medium_truck,261.15,1.2,1,543.45,341.63,private_courier,on_time,2025-06-10 03:44:50,2025-06-11 06:44:50,3,B2C
SH002601,cars,Madinah,Hail,256.7,cargo_van,1458.83,4.87,1,560.23,274.89,3PL,delayed,2024-02-07 22:11:50,2024-02-09 03:11:50,4,wholesale
SH002602,livestock,Khobar,Jeddah,186.0,motorbike,204.87,1.35,1,224.75,79.6,3PL,on_time,2025-04-22 00:42:24,2025-04-23 08:42:24,1,retail
SH002603,general_goods,Khobar,Makkah,311.0,small_van,61.34,0.39,1,401.16,239.18,3PL,on_time,2024-09-24 20:48:43,2024-09-25 22:48:43,3,B2B
SH002604,general_goods,Khobar,Khobar,21.5,cargo_van,134.92,0.52,1,82.07,50.49,in_house,on_time,2024-03-30 18:42:03,2024-03-31 20:42:03,2,retail
SH002605,livestock,Khobar,Jeddah,258.1,motorbike,194.62,0.82,1,314.62,150.19,postal_service,on_time,2023-12-27 09:14:24,2023-12-28 16:14:24,4,wholesale
SH002606,livestock,Hail,Riyadh,395.6,motorbike,126.54,0.64,3,436.79,207.31,postal_service,in_transit,2023-08-07 19:57:02,2023-08-10 23:57:02,3,wholesale
SH002607,general_goods,Dammam,Jeddah,107.0,refrigerated_truck,162.04,0.55,1,390.12,183.01,in_house,on_time,2024-11-11 15:34:17,2024-11-12 19:34:17,5,B2C
SH002608,building_materials,Makkah,Khobar,433.0,motorbike,602.65,2.84,2,429.85,269.5,postal_service,delayed,2023-11-19 20:48:41,2023-11-22 01:48:41,4,B2C
SH002609,electronics,Khobar,Hail,326.3,cargo_van,25.52,0.07,1,644.94,411.04,private_courier,on_time,2023-09-11 18:51:26,2023-09-12 20:51:26,8,retail
SH002610,livestock,Abha,Madinah,349.6,small_van,231.28,0.59,1,530.39,282.42,in_house,in_transit,2024-06-07 03:50:53,2024-06-08 05:50:53,2,B2B
SH002611,furniture,Dammam,Hail,99.9,small_van,125.28,0.71,1,160.97,64.71,3PL,delayed,2023-01-15 11:26:52,2023-01-16 13:26:52,2,B2C
SH002612,electronics,Madinah,Abha,126.4,heavy_truck,56.8,0.24,1,403.0,240.16,private_courier,on_time,2023-12-01 19:24:02,2023-12-02 22:24:02,1,B2C
SH002613,furniture,Riyadh,Khobar,253.6,small_van,107.5,0.55,1,357.55,136.78,postal_service,delayed,2024-09-26 06:12:34,2024-09-27 13:12:34,5,wholesale
SH002614,food,Jeddah,Abha,367.1,medium_truck,52.92,0.2,1,854.37,393.42,postal_service,on_time,2023-01-17 15:09:17,2023-01-18 22:09:17,6,wholesale
SH002615,electronics,Tabuk,Jazan,85.9,heavy_truck,126.98,0.7,1,308.19,165.76,postal_service,on_time,2024-05-04 15:05:11,2024-05-05 18:05:11,5,B2C
SH002616,electronics,Makkah,Madinah,170.7,small_van,30.14,0.19,1,255.55,93.0,private_courier,on_time,2023-05-02 13:04:10,2023-05-03 15:04:10,1,B2B
SH002617,cars,Tabuk,Dammam,329.0,small_van,1630.27,4.12,1,519.06,312.08,private_courier,in_transit,2023-12-03 18:19:26,2023-12-04 22:19:26,4,B2B
SH002618,general_goods,Dammam,Hail,303.5,cargo_van,177.93,0.62,1,531.07,195.35,in_house,failed,2023-04-16 19:00:11,2023-04-17 19:00:11,2,B2C
SH002619,building_materials,Dammam,Dammam,1.7,refrigerated_truck,293.48,1.05,1,87.49,30.71,3PL,in_transit,2024-03-30 15:40:50,2024-03-31 15:40:50,4,retail
SH002620,general_goods,Tabuk,Abha,445.0,cargo_van,120.3,0.67,1,739.26,377.83,in_house,on_time,2023-06-07 19:33:37,2023-06-09 02:33:37,7,wholesale
SH002621,auto_parts,Makkah,Abha,204.3,motorbike,243.79,1.09,1,225.46,108.21,3PL,on_time,2024-02-14 15:48:31,2024-02-15 15:48:31,5,wholesale
SH002622,auto_parts,Hail,Khobar,298.2,heavy_truck,124.52,0.6,1,886.82,315.36,in_house,delayed,2023-08-28 08:44:54,2023-08-29 15:44:54,6,B2B
SH002623,auto_parts,Hail,Jeddah,236.8,small_van,44.39,0.17,1,342.21,123.83,3PL,on_time,2024-05-06 21:51:43,2024-05-07 21:51:43,4,retail
SH002624,livestock,Abha,Hail,198.9,cargo_van,22.46,0.06,1,427.66,179.19,postal_service,on_time,2025-02-26 19:17:50,2025-02-27 21:17:50,5,B2B
SH002625,building_materials,Khobar,Khobar,14.6,medium_truck,160.37,0.52,1,94.58,58.08,private_courier,on_time,2023-10-17 10:01:24,2023-10-18 11:01:24,2,B2B
SH002626,food,Jeddah,Riyadh,115.7,motorbike,68.68,0.26,1,131.9,54.59,in_house,on_time,2025-03-08 17:08:33,2025-03-09 17:08:33,4,B2B
SH002627,auto_parts,Hail,Abha,298.9,refrigerated_truck,9.77,0.04,1,1013.2,610.28,private_courier,on_time,2023-04-25 20:27:21,2023-04-27 03:27:21,4,B2C
SH002628,building_materials,Makkah,Riyadh,156.1,refrigerated_truck,414.11,1.58,1,540.01,305.12,3PL,in_transit,2025-07-18 08:54:26,2025-07-19 10:54:26,3,retail
SH002629,food,Jazan,Jazan,8.1,heavy_truck,7.93,0.03,1,99.78,39.38,postal_service,on_time,2024-07-05 09:51:17,2024-07-06 11:51:17,4,retail
SH002630,food,Tabuk,Jeddah,52.8,small_van,47.74,0.15,1,119.81,70.12,3PL,delayed,2023-08-09 18:03:26,2023-08-11 01:03:26,9,wholesale
SH002631,cars,Khobar,Khobar,75.1,heavy_truck,1142.65,3.65,1,314.56,172.15,in_house,delayed,2023-10-10 09:32:39,2023-10-11 11:32:39,5,B2C
SH002632,auto_parts,Makkah,Dammam,161.9,small_van,133.6,0.7,1,264.78,119.35,private_courier,on_time,2024-08-06 14:23:00,2024-08-07 16:23:00,5,wholesale
SH002633,auto_parts,Makkah,Jazan,587.5,refrigerated_truck,79.48,0.27,1,1893.61,863.08,in_house,on_time,2023-10-26 19:36:45,2023-10-27 22:36:45,3,B2C
SH002634,furniture,Khobar,Makkah,170.7,cargo_van,400.79,1.26,1,349.97,135.39,postal_service,on_time,2024-11-18 21:28:28,2024-11-19 21:28:28,2,retail
SH002635,building_materials,Hail,Jazan,469.4,heavy_truck,348.84,1.94,2,1255.17,454.48,postal_service,on_time,2023-01-19 05:49:55,2023-01-21 09:49:55,6,wholesale
SH002636,general_goods,Dammam,Riyadh,269.3,cargo_van,69.3,0.41,1,459.95,241.75,in_house,on_time,2025-02-27 08:28:50,2025-02-28 13:28:50,8,B2C
SH002637,auto_parts,Khobar,Tabuk,422.9,medium_truck,37.77,0.11,1,984.47,455.84,postal_service,on_time,2025-08-27 05:12:05,2025-08-28 07:12:05,3,wholesale
SH002638,livestock,Khobar,Dammam,601.4,heavy_truck,456.22,2.31,1,1808.89,676.12,postal_service,in_transit,2024-10-05 07:19:13,2024-10-06 10:19:13,5,retail
SH002639,electronics,Tabuk,Tabuk,8.3,medium_truck,21.64,0.08,1,58.89,25.62,postal_service,on_time,2023-09-22 20:33:53,2023-09-23 22:33:53,5,retail
SH002640,electronics,Riyadh,Abha,254.7,motorbike,105.42,0.38,1,284.45,132.64,in_house,on_time,2024-06-26 14:27:47,2024-06-27 22:27:47,3,B2C
SH002641,electronics,Jazan,Dammam,166.9,motorbike,99.26,0.26,1,186.62,107.83,postal_service,in_transit,2025-06-08 15:58:32,2025-06-09 17:58:32,4,B2B
SH002642,cars,Jeddah,Jeddah,5.7,cargo_van,1588.84,7.01,1,55.16,31.39,in_house,delayed,2023-12-06 05:17:09,2023-12-07 05:17:09,7,B2B
SH002643,auto_parts,Madinah,Jazan,120.4,medium_truck,73.38,0.27,1,305.07,134.04,3PL,on_time,2024-11-08 03:13:06,2024-11-09 06:13:06,9,wholesale
SH002644,electronics,Abha,Dammam,243.0,heavy_truck,96.78,0.47,1,751.29,362.14,postal_service,on_time,2025-10-28 14:42:29,2025-10-29 16:42:29,4,B2C
SH002645,livestock,Abha,Jeddah,185.4,cargo_van,526.69,1.66,1,406.11,145.16,postal_service,delayed,2025-08-26 13:51:12,2025-08-27 21:51:12,5,B2C
SH002646,auto_parts,Jeddah,Khobar,104.1,small_van,93.55,0.34,1,148.32,88.89,private_courier,delayed,2023-12-13 11:21:30,2023-12-14 19:21:30,2,B2C
SH002647,general_goods,Makkah,Jazan,342.2,heavy_truck,139.39,0.53,1,903.54,388.89,3PL,delayed,2023-09-01 22:38:56,2023-09-02 23:38:56,2,B2C
SH002648,electronics,Dammam,Jeddah,365.7,small_van,21.22,0.06,1,513.18,283.13,private_courier,in_transit,2024-08-01 01:23:07,2024-08-02 05:23:07,2,B2C
SH002649,auto_parts,Hail,Dammam,138.4,medium_truck,94.52,0.34,1,370.53,188.48,in_house,on_time,2025-04-12 07:31:47,2025-04-13 14:31:47,5,wholesale
SH002650,cars,Riyadh,Jeddah,51.8,heavy_truck,1742.05,8.68,1,233.83,101.82,private_courier,on_time,2025-04-04 15:05:10,2025-04-05 20:05:10,2,retail
SH002651,general_goods,Abha,Makkah,117.3,cargo_van,80.78,0.39,1,238.93,118.02,3PL,on_time,2023-01-02 11:47:28,2023-01-03 11:47:28,2,wholesale
